Day of week,Energy,Week Day,Year,Month,Day of month,Sum
2.0,104.32391478677036,1.0,2017.0,7.0,25.0,800.9121454957879
2.0,63.78478365409408,1.0,2017.0,7.0,25.0,864.6969291498818
2.0,73.28626367480084,1.0,2017.0,7.0,25.0,937.9831928246826
2.0,86.1060982179064,1.0,2017.0,7.0,25.0,1024.0892910425891
2.0,64.66084520211716,1.0,2017.0,7.0,25.0,1088.7501362447063
2.0,50.00397326804065,1.0,2017.0,7.0,25.0,1138.754109512747
2.0,45.99594469185787,1.0,2017.0,7.0,25.0,1184.7500542046048
2.0,28.349853691177685,1.0,2017.0,7.0,25.0,1213.0999078957825
3.0,26.556677117248658,1.0,2017.0,7.0,26.0,26.556677117248658
3.0,18.63060250771977,1.0,2017.0,7.0,26.0,45.187279624968426
3.0,5.971605945774295,1.0,2017.0,7.0,26.0,51.158885570742726
3.0,8.832562927009292,1.0,2017.0,7.0,26.0,59.99144849775202
3.0,6.289435585916708,1.0,2017.0,7.0,26.0,66.28088408366872
3.0,13.91534039054455,1.0,2017.0,7.0,26.0,80.19622447421327
3.0,32.814871065227415,1.0,2017.0,7.0,26.0,113.01109553944069
3.0,56.09164829665536,1.0,2017.0,7.0,26.0,169.10274383609604
3.0,67.96764534652837,1.0,2017.0,7.0,26.0,237.0703891826244
3.0,97.28366087105378,1.0,2017.0,7.0,26.0,334.3540500536782
3.0,107.7422106007176,1.0,2017.0,7.0,26.0,442.0962606543958
3.0,52.50350839924008,1.0,2017.0,7.0,26.0,494.5997690536359
3.0,87.99594990637027,1.0,2017.0,7.0,26.0,582.5957189600061
3.0,51.73875498222688,1.0,2017.0,7.0,26.0,634.334473942233
3.0,82.62722993566375,1.0,2017.0,7.0,26.0,716.9617038778968
3.0,51.76004153842263,1.0,2017.0,7.0,26.0,768.7217454163194
3.0,67.3316716131839,1.0,2017.0,7.0,26.0,836.0534170295033
3.0,50.01245506212167,1.0,2017.0,7.0,26.0,886.065872091625
3.0,67.42113848651141,1.0,2017.0,7.0,26.0,953.4870105781364
3.0,98.31976071310672,1.0,2017.0,7.0,26.0,1051.806771291243
3.0,83.76998006455996,1.0,2017.0,7.0,26.0,1135.576751355803
3.0,51.18296046965882,1.0,2017.0,7.0,26.0,1186.7597118254619
3.0,39.86963829851513,1.0,2017.0,7.0,26.0,1226.629350123977
3.0,26.723194065051047,1.0,2017.0,7.0,26.0,1253.352544189028
4.0,17.378719117484188,1.0,2017.0,7.0,27.0,17.378719117484188
4.0,9.188106333354437,1.0,2017.0,7.0,27.0,26.566825450838625
4.0,8.150938134206646,1.0,2017.0,7.0,27.0,34.71776358504527
4.0,1.7323528129088224,1.0,2017.0,7.0,27.0,36.45011639795409
4.0,0.0,1.0,2017.0,7.0,27.0,36.45011639795409
4.0,8.462644229086804,1.0,2017.0,7.0,27.0,44.912760627040896
4.0,12.572264355039442,1.0,2017.0,7.0,27.0,57.48502498208034
4.0,26.738000114404976,1.0,2017.0,7.0,27.0,84.22302509648532
4.0,84.93532541509882,1.0,2017.0,7.0,27.0,169.15835051158413
4.0,116.28661746188423,1.0,2017.0,7.0,27.0,285.44496797346835
4.0,121.98479576226796,1.0,2017.0,7.0,27.0,407.42976373573634
4.0,104.14917733818044,1.0,2017.0,7.0,27.0,511.5789410739168
4.0,59.41416792088023,1.0,2017.0,7.0,27.0,570.993108994797
4.0,62.425999767019974,1.0,2017.0,7.0,27.0,633.4191087618169
4.0,57.09011806125943,1.0,2017.0,7.0,27.0,690.5092268230765
4.0,46.497356405709596,1.0,2017.0,7.0,27.0,737.006583228786
4.0,72.61967304639683,1.0,2017.0,7.0,27.0,809.6262562751829
4.0,83.05616825785468,1.0,2017.0,7.0,27.0,892.6824245330375
4.0,87.32710889505388,1.0,2017.0,7.0,27.0,980.0095334280913
4.0,75.89083318597368,1.0,2017.0,7.0,27.0,1055.900366614065
4.0,52.76962898580837,1.0,2017.0,7.0,27.0,1108.6699955998733
4.0,41.831454593726136,1.0,2017.0,7.0,27.0,1150.5014501935996
4.0,30.136276503085316,1.0,2017.0,7.0,27.0,1180.637726696685
4.0,17.881482870258566,1.0,2017.0,7.0,27.0,1198.5192095669433
5.0,3.4758219464111964,1.0,2017.0,7.0,28.0,3.4758219464111964
5.0,3.2590119250425897,1.0,2017.0,7.0,28.0,6.734833871453786
5.0,3.1232197614991484,1.0,2017.0,7.0,28.0,9.858053632952934
5.0,0.0,1.0,2017.0,7.0,28.0,9.858053632952934
5.0,2.2170106544901067,1.0,2017.0,7.0,28.0,12.075064287443041
5.0,6.664683924780675,1.0,2017.0,7.0,28.0,18.739748212223716
5.0,7.426039974374648,1.0,2017.0,7.0,28.0,26.165788186598363
5.0,15.466832190503052,1.0,2017.0,7.0,28.0,41.63262037710142
5.0,70.89167521992617,1.0,2017.0,7.0,28.0,112.52429559702759
5.0,53.42782677288358,1.0,2017.0,7.0,28.0,165.95212236991117
5.0,99.1175218585675,1.0,2017.0,7.0,28.0,265.06964422847864
5.0,87.32719149057493,1.0,2017.0,7.0,28.0,352.39683571905357
5.0,103.29720056090676,1.0,2017.0,7.0,28.0,455.69403627996036
5.0,102.7318283867107,1.0,2017.0,7.0,28.0,558.425864666671
5.0,101.15170699386024,1.0,2017.0,7.0,28.0,659.5775716605312
5.0,87.42583596178994,1.0,2017.0,7.0,28.0,747.0034076223212
5.0,97.82565219195436,1.0,2017.0,7.0,28.0,844.8290598142756
5.0,46.96616546817522,1.0,2017.0,7.0,28.0,891.7952252824508
5.0,106.34782199170684,1.0,2017.0,7.0,28.0,998.1430472741577
5.0,69.22540239117818,1.0,2017.0,7.0,28.0,1067.368449665336
5.0,89.07893848058072,1.0,2017.0,7.0,28.0,1156.4473881459166
5.0,92.6805063556787,1.0,2017.0,7.0,28.0,1249.1278945015952
5.0,41.88774748076879,1.0,2017.0,7.0,28.0,1291.015641982364
5.0,42.5872845158242,1.0,2017.0,7.0,28.0,1333.6029264981883
6.0,29.56979989640641,0.0,2017.0,7.0,29.0,29.56979989640641
6.0,11.560289964554089,0.0,2017.0,7.0,29.0,41.130089860960496
6.0,4.246163367682348,0.0,2017.0,7.0,29.0,45.376253228642845
6.0,4.4495541331158055,0.0,2017.0,7.0,29.0,49.82580736175865
6.0,4.4495541331158055,0.0,2017.0,7.0,29.0,54.27536149487446
6.0,0.0,0.0,2017.0,7.0,29.0,54.27536149487446
6.0,4.4495541331158055,0.0,2017.0,7.0,29.0,58.72491562799026
6.0,4.476818721808885,0.0,2017.0,7.0,29.0,63.201734349799146
6.0,32.1608095759186,0.0,2017.0,7.0,29.0,95.36254392571774
6.0,27.111266356771136,0.0,2017.0,7.0,29.0,122.47381028248888
6.0,43.109618891029605,0.0,2017.0,7.0,29.0,165.58342917351848
6.0,43.77193240287242,0.0,2017.0,7.0,29.0,209.35536157639092
6.0,72.64567985817558,0.0,2017.0,7.0,29.0,282.0010414345665
6.0,45.76958910286824,0.0,2017.0,7.0,29.0,327.7706305374347
6.0,62.576182758217385,0.0,2017.0,7.0,29.0,390.3468132956521
6.0,56.57950583999548,0.0,2017.0,7.0,29.0,446.9263191356476
6.0,72.18546857078066,0.0,2017.0,7.0,29.0,519.1117877064282
6.0,58.21258379695208,0.0,2017.0,7.0,29.0,577.3243715033803
6.0,59.257496846453854,0.0,2017.0,7.0,29.0,636.5818683498342
6.0,59.13617989135242,0.0,2017.0,7.0,29.0,695.7180482411866
6.0,56.23796364044787,0.0,2017.0,7.0,29.0,751.9560118816345
6.0,51.62949831377454,0.0,2017.0,7.0,29.0,803.585510195409
6.0,37.072142284140185,0.0,2017.0,7.0,29.0,840.6576524795491
6.0,26.689403995922145,0.0,2017.0,7.0,29.0,867.3470564754714
7.0,3.9204009754268285,0.0,2017.0,7.0,30.0,3.9204009754268285
7.0,6.850957509245281,0.0,2017.0,7.0,30.0,10.77135848467211
7.0,2.972217747949291,0.0,2017.0,7.0,30.0,13.7435762326214
7.0,0.0,0.0,2017.0,7.0,30.0,13.7435762326214
7.0,0.0,0.0,2017.0,7.0,30.0,13.7435762326214
7.0,6.172779609849591,0.0,2017.0,7.0,30.0,19.916355842470992
7.0,13.783005062223063,0.0,2017.0,7.0,30.0,33.69936090469405
7.0,10.366001113316798,0.0,2017.0,7.0,30.0,44.06536201801085
7.0,13.86869332513507,0.0,2017.0,7.0,30.0,57.93405534314592
7.0,27.04595389890824,0.0,2017.0,7.0,30.0,84.98000924205417
7.0,23.991607702083947,0.0,2017.0,7.0,30.0,108.9716169441381
7.0,56.54132442825512,0.0,2017.0,7.0,30.0,165.51294137239324
7.0,53.48957198721424,0.0,2017.0,7.0,30.0,219.00251335960746
7.0,68.55625688723389,0.0,2017.0,7.0,30.0,287.5587702468414
7.0,67.20624656068996,0.0,2017.0,7.0,30.0,354.7650168075313
7.0,44.70555683832265,0.0,2017.0,7.0,30.0,399.47057364585396
7.0,67.96208171096472,0.0,2017.0,7.0,30.0,467.4326553568187
7.0,47.362906184562405,0.0,2017.0,7.0,30.0,514.7955615413811
7.0,54.720285385575266,0.0,2017.0,7.0,30.0,569.5158469269563
7.0,53.17702077271454,0.0,2017.0,7.0,30.0,622.692867699671
7.0,19.76729656855254,0.0,2017.0,7.0,30.0,642.4601642682235
7.0,62.46323072742446,0.0,2017.0,7.0,30.0,704.9233949956479
7.0,59.515723020517946,0.0,2017.0,7.0,30.0,764.4391180161658
7.0,26.12023137142132,0.0,2017.0,7.0,30.0,790.5593493875872
1.0,4.925443073265969,1.0,2017.0,7.0,31.0,4.925443073265969
1.0,4.799905968811616,1.0,2017.0,7.0,31.0,9.725349042077585
1.0,3.2533333333333334,1.0,2017.0,7.0,31.0,12.978682375410918
1.0,7.007776155878328,1.0,2017.0,7.0,31.0,19.986458531289244
1.0,6.486872358220719,1.0,2017.0,7.0,31.0,26.473330889509967
1.0,7.334354993894757,1.0,2017.0,7.0,31.0,33.80768588340472
1.0,36.908492592672175,1.0,2017.0,7.0,31.0,70.71617847607689
1.0,55.49100152287274,1.0,2017.0,7.0,31.0,126.20717999894964
1.0,43.9430081331018,1.0,2017.0,7.0,31.0,170.15018813205143
1.0,52.49211723590324,1.0,2017.0,7.0,31.0,222.6423053679547
1.0,40.02349478659157,1.0,2017.0,7.0,31.0,262.6658001545462
1.0,123.09240972315024,1.0,2017.0,7.0,31.0,385.75820987769646
1.0,116.86881961292808,1.0,2017.0,7.0,31.0,502.6270294906246
1.0,95.77171733466102,1.0,2017.0,7.0,31.0,598.3987468252856
1.0,113.44997164779288,1.0,2017.0,7.0,31.0,711.8487184730784
1.0,102.82141452191335,1.0,2017.0,7.0,31.0,814.6701329949918
1.0,68.94426785894241,1.0,2017.0,7.0,31.0,883.6144008539343
1.0,73.6460389822429,1.0,2017.0,7.0,31.0,957.2604398361772
1.0,85.73832031549021,1.0,2017.0,7.0,31.0,1042.9987601516673
1.0,75.30072218983902,1.0,2017.0,7.0,31.0,1118.2994823415063
1.0,65.8101828622243,1.0,2017.0,7.0,31.0,1184.1096652037306
1.0,62.534918291712536,1.0,2017.0,7.0,31.0,1246.6445834954432
1.0,41.88774748076879,1.0,2017.0,7.0,31.0,1288.532330976212
1.0,40.42919859154383,1.0,2017.0,7.0,31.0,1328.9615295677559
2.0,8.925633505593456,1.0,2017.0,8.0,1.0,8.925633505593456
2.0,5.06980967326737,1.0,2017.0,8.0,1.0,13.995443178860826
2.0,3.6659393661001336,1.0,2017.0,8.0,1.0,17.66138254496096
2.0,0.8716789159393851,1.0,2017.0,8.0,1.0,18.533061460900345
2.0,0.0,1.0,2017.0,8.0,1.0,18.533061460900345
2.0,2.654160640970217,1.0,2017.0,8.0,1.0,21.18722210187056
2.0,4.105688451520773,1.0,2017.0,8.0,1.0,25.292910553391337
2.0,9.685025234824549,1.0,2017.0,8.0,1.0,34.97793578821589
2.0,33.70264615738431,1.0,2017.0,8.0,1.0,68.6805819456002
2.0,59.90360505291218,1.0,2017.0,8.0,1.0,128.58418699851237
2.0,44.24914986553215,1.0,2017.0,8.0,1.0,172.83333686404453
2.0,63.63962897306547,1.0,2017.0,8.0,1.0,236.47296583711
2.0,60.04285578791568,1.0,2017.0,8.0,1.0,296.51582162502564
2.0,55.78448992279224,1.0,2017.0,8.0,1.0,352.3003115478179
2.0,53.116217594245036,1.0,2017.0,8.0,1.0,405.4165291420629
2.0,57.37802275419081,1.0,2017.0,8.0,1.0,462.7945518962538
2.0,33.94645380594305,1.0,2017.0,8.0,1.0,496.7410057021968
2.0,48.3292813469898,1.0,2017.0,8.0,1.0,545.0702870491866
2.0,60.2827665530328,1.0,2017.0,8.0,1.0,605.3530536022195
2.0,52.48228332631228,1.0,2017.0,8.0,1.0,657.8353369285317
2.0,37.96110610244812,1.0,2017.0,8.0,1.0,695.7964430309798
2.0,53.247614222699944,1.0,2017.0,8.0,1.0,749.0440572536797
2.0,2.216246658886948,1.0,2017.0,8.0,1.0,751.2603039125667
2.0,54.06543637052686,1.0,2017.0,8.0,1.0,805.3257402830935
3.0,0.0,1.0,2017.0,8.0,2.0,0.0
3.0,0.0,1.0,2017.0,8.0,2.0,0.0
3.0,0.28987586309050944,1.0,2017.0,8.0,2.0,0.28987586309050944
3.0,3.291416847144641,1.0,2017.0,8.0,2.0,3.5812927102351506
3.0,3.2890972750326015,1.0,2017.0,8.0,2.0,6.870389985267752
3.0,3.70646644496451,1.0,2017.0,8.0,2.0,10.576856430232262
3.0,6.389382693519613,1.0,2017.0,8.0,2.0,16.966239123751876
3.0,9.782338597818727,1.0,2017.0,8.0,2.0,26.7485777215706
3.0,43.2253486494021,1.0,2017.0,8.0,2.0,69.9739263709727
3.0,66.5062040257902,1.0,2017.0,8.0,2.0,136.4801303967629
3.0,96.30991996828212,1.0,2017.0,8.0,2.0,232.79005036504503
3.0,50.48057469828238,1.0,2017.0,8.0,2.0,283.27062506332743
3.0,61.58518204468964,1.0,2017.0,8.0,2.0,344.855807108017
3.0,55.703370489870096,1.0,2017.0,8.0,2.0,400.5591775978871
3.0,69.32778286115347,1.0,2017.0,8.0,2.0,469.8869604590406
3.0,56.535908098631694,1.0,2017.0,8.0,2.0,526.4228685576722
3.0,65.19819824182136,1.0,2017.0,8.0,2.0,591.6210667994936
3.0,42.93809166442977,1.0,2017.0,8.0,2.0,634.5591584639234
3.0,68.12298793385092,1.0,2017.0,8.0,2.0,702.6821463977743
3.0,58.59071439599383,1.0,2017.0,8.0,2.0,761.2728607937681
3.0,59.26188827891352,1.0,2017.0,8.0,2.0,820.5347490726817
3.0,53.91199855557598,1.0,2017.0,8.0,2.0,874.4467476282576
3.0,12.018365412382687,1.0,2017.0,8.0,2.0,886.4651130406404
3.0,42.53184809572111,1.0,2017.0,8.0,2.0,928.9969611363615
4.0,9.049676235061195,1.0,2017.0,8.0,3.0,9.049676235061195
4.0,0.0,1.0,2017.0,8.0,3.0,9.049676235061195
4.0,3.4555253320086208,1.0,2017.0,8.0,3.0,12.505201567069816
4.0,0.0,1.0,2017.0,8.0,3.0,12.505201567069816
4.0,3.4555253320086208,1.0,2017.0,8.0,3.0,15.960726899078438
4.0,3.4627347827471016,1.0,2017.0,8.0,3.0,19.42346168182554
4.0,6.333487918502104,1.0,2017.0,8.0,3.0,25.756949600327644
4.0,35.875777404979544,1.0,2017.0,8.0,3.0,61.63272700530719
4.0,41.82400743828413,1.0,2017.0,8.0,3.0,103.45673444359132
4.0,29.51682069980515,1.0,2017.0,8.0,3.0,132.97355514339648
4.0,46.29537215783924,1.0,2017.0,8.0,3.0,179.2689273012357
4.0,75.90919419824422,1.0,2017.0,8.0,3.0,255.17812149947991
4.0,65.9333785884101,1.0,2017.0,8.0,3.0,321.11150008789
4.0,68.46555748480098,1.0,2017.0,8.0,3.0,389.577057572691
4.0,54.769070065254276,1.0,2017.0,8.0,3.0,444.3461276379453
4.0,67.67073128237278,1.0,2017.0,8.0,3.0,512.0168589203181
4.0,68.38298442669601,1.0,2017.0,8.0,3.0,580.3998433470141
4.0,55.369275088952136,1.0,2017.0,8.0,3.0,635.7691184359662
4.0,47.20310533315032,1.0,2017.0,8.0,3.0,682.9722237691166
4.0,79.85406206192316,1.0,2017.0,8.0,3.0,762.8262858310397
4.0,59.15862564551429,1.0,2017.0,8.0,3.0,821.984911476554
4.0,38.16175854060263,1.0,2017.0,8.0,3.0,860.1466700171566
4.0,44.775292475298194,1.0,2017.0,8.0,3.0,904.9219624924548
4.0,45.87332135979661,1.0,2017.0,8.0,3.0,950.7952838522514
5.0,0.0729339622641511,1.0,2017.0,8.0,4.0,0.0729339622641511
5.0,0.0,1.0,2017.0,8.0,4.0,0.0729339622641511
5.0,3.1713348741332963,1.0,2017.0,8.0,4.0,3.2442688363974472
5.0,3.338247235929785,1.0,2017.0,8.0,4.0,6.582516072327232
5.0,3.338247235929785,1.0,2017.0,8.0,4.0,9.920763308257017
5.0,5.622598723857916,1.0,2017.0,8.0,4.0,15.543362032114933
5.0,12.704338674510408,1.0,2017.0,8.0,4.0,28.24770070662534
5.0,16.94509722310817,1.0,2017.0,8.0,4.0,45.192797929733516
5.0,38.41456098331583,1.0,2017.0,8.0,4.0,83.60735891304934
5.0,30.033132612727133,1.0,2017.0,8.0,4.0,113.64049152577647
5.0,33.417810608583096,1.0,2017.0,8.0,4.0,147.05830213435956
5.0,74.34273124566887,1.0,2017.0,8.0,4.0,221.40103338002842
5.0,75.01436186734527,1.0,2017.0,8.0,4.0,296.4153952473737
5.0,46.55171300678318,1.0,2017.0,8.0,4.0,342.96710825415687
5.0,45.135836355693705,1.0,2017.0,8.0,4.0,388.1029446098506
5.0,31.007879294101787,1.0,2017.0,8.0,4.0,419.1108239039524
5.0,14.641291089709917,1.0,2017.0,8.0,4.0,433.7521149936623
5.0,46.29332561387572,1.0,2017.0,8.0,4.0,480.045440607538
5.0,47.7120226620391,1.0,2017.0,8.0,4.0,527.7574632695771
5.0,82.83275646457425,1.0,2017.0,8.0,4.0,610.5902197341513
5.0,59.9114815230865,1.0,2017.0,8.0,4.0,670.5017012572379
5.0,21.89461172395903,1.0,2017.0,8.0,4.0,692.3963129811968
5.0,13.332525091723497,1.0,2017.0,8.0,4.0,705.7288380729204
5.0,48.60550166691699,1.0,2017.0,8.0,4.0,754.3343397398373
6.0,6.72246002829283,0.0,2017.0,8.0,5.0,6.72246002829283
6.0,0.0,0.0,2017.0,8.0,5.0,6.72246002829283
6.0,6.070993681792074,0.0,2017.0,8.0,5.0,12.793453710084904
6.0,5.084334155533276,0.0,2017.0,8.0,5.0,17.87778786561818
6.0,5.084334155533276,0.0,2017.0,8.0,5.0,22.96212202115146
6.0,0.0,0.0,2017.0,8.0,5.0,22.96212202115146
6.0,1.725716132507406,0.0,2017.0,8.0,5.0,24.687838153658863
6.0,5.807057338304991,0.0,2017.0,8.0,5.0,30.494895491963852
6.0,21.11831640891608,0.0,2017.0,8.0,5.0,51.61321190087993
6.0,8.642754353961353,0.0,2017.0,8.0,5.0,60.25596625484128
6.0,45.8341424960867,0.0,2017.0,8.0,5.0,106.09010875092798
6.0,33.02515247944963,0.0,2017.0,8.0,5.0,139.1152612303776
6.0,35.18219545868825,0.0,2017.0,8.0,5.0,174.29745668906585
6.0,45.20896585425428,0.0,2017.0,8.0,5.0,219.50642254332013
6.0,52.36297749076552,0.0,2017.0,8.0,5.0,271.8694000340857
6.0,42.13640120279164,0.0,2017.0,8.0,5.0,314.0058012368773
6.0,37.87206398672341,0.0,2017.0,8.0,5.0,351.87786522360074
6.0,57.41454431282849,0.0,2017.0,8.0,5.0,409.2924095364292
6.0,44.372078274507295,0.0,2017.0,8.0,5.0,453.6644878109365
6.0,49.061337820530355,0.0,2017.0,8.0,5.0,502.7258256314669
6.0,27.551104619344454,0.0,2017.0,8.0,5.0,530.2769302508113
6.0,15.09994138083033,0.0,2017.0,8.0,5.0,545.3768716316416
6.0,18.244399202192657,0.0,2017.0,8.0,5.0,563.6212708338343
6.0,10.144477844956036,0.0,2017.0,8.0,5.0,573.7657486787904
7.0,1.8348665148533383,0.0,2017.0,8.0,6.0,1.8348665148533383
7.0,1.8348665148533383,0.0,2017.0,8.0,6.0,3.6697330297066766
7.0,0.0,0.0,2017.0,8.0,6.0,3.6697330297066766
7.0,1.8348665148533383,0.0,2017.0,8.0,6.0,5.504599544560015
7.0,0.0,0.0,2017.0,8.0,6.0,5.504599544560015
7.0,1.8348665148533383,0.0,2017.0,8.0,6.0,7.339466059413353
7.0,0.0983418138281951,0.0,2017.0,8.0,6.0,7.437807873241549
7.0,5.900508829691709,0.0,2017.0,8.0,6.0,13.338316702933259
7.0,7.006246182423975,0.0,2017.0,8.0,6.0,20.344562885357234
7.0,25.824725785581062,0.0,2017.0,8.0,6.0,46.16928867093829
7.0,39.86795866840664,0.0,2017.0,8.0,6.0,86.03724733934493
7.0,51.62706075418388,0.0,2017.0,8.0,6.0,137.6643080935288
7.0,63.113785986287695,0.0,2017.0,8.0,6.0,200.7780940798165
7.0,52.21832183147355,0.0,2017.0,8.0,6.0,252.99641591129006
7.0,72.31091340938622,0.0,2017.0,8.0,6.0,325.3073293206763
7.0,69.65230560145726,0.0,2017.0,8.0,6.0,394.95963492213355
7.0,51.043076244918694,0.0,2017.0,8.0,6.0,446.0027111670522
7.0,38.05088108183799,0.0,2017.0,8.0,6.0,484.0535922488902
7.0,41.2400441767754,0.0,2017.0,8.0,6.0,525.2936364256656
7.0,52.388356661475235,0.0,2017.0,8.0,6.0,577.6819930871409
7.0,57.21046565685974,0.0,2017.0,8.0,6.0,634.8924587440006
7.0,12.078393149668122,0.0,2017.0,8.0,6.0,646.9708518936687
7.0,13.865183137197192,0.0,2017.0,8.0,6.0,660.8360350308659
7.0,3.658206864347424,0.0,2017.0,8.0,6.0,664.4942418952133
1.0,3.658206864347424,1.0,2017.0,8.0,7.0,3.658206864347424
1.0,3.157065739920161,1.0,2017.0,8.0,7.0,6.8152726042675855
1.0,1.434830025682915,1.0,2017.0,8.0,7.0,8.2501026299505
1.0,0.0,1.0,2017.0,8.0,7.0,8.2501026299505
1.0,0.0,1.0,2017.0,8.0,7.0,8.2501026299505
1.0,5.379308484209074,1.0,2017.0,8.0,7.0,13.629411114159574
1.0,3.1519874176631433,1.0,2017.0,8.0,7.0,16.781398531822717
1.0,32.10774559959957,1.0,2017.0,8.0,7.0,48.889144131422285
1.0,22.475981892700922,1.0,2017.0,8.0,7.0,71.36512602412321
1.0,54.344650422339576,1.0,2017.0,8.0,7.0,125.70977644646278
1.0,40.17957084707303,1.0,2017.0,8.0,7.0,165.88934729353582
1.0,57.09973909442474,1.0,2017.0,8.0,7.0,222.98908638796055
1.0,55.403959289017095,1.0,2017.0,8.0,7.0,278.39304567697764
1.0,51.28045777932039,1.0,2017.0,8.0,7.0,329.673503456298
1.0,42.76979322679122,1.0,2017.0,8.0,7.0,372.4432966830893
1.0,50.661275952681386,1.0,2017.0,8.0,7.0,423.10457263577064
1.0,51.55129912416998,1.0,2017.0,8.0,7.0,474.6558717599406
1.0,47.44470674023038,1.0,2017.0,8.0,7.0,522.100578500171
1.0,48.72844614754303,1.0,2017.0,8.0,7.0,570.829024647714
1.0,43.2757010767116,1.0,2017.0,8.0,7.0,614.1047257244256
1.0,50.80944272334798,1.0,2017.0,8.0,7.0,664.9141684477736
1.0,33.330127722139345,1.0,2017.0,8.0,7.0,698.244296169913
1.0,46.04218495884487,1.0,2017.0,8.0,7.0,744.2864811287578
1.0,42.54593124910951,1.0,2017.0,8.0,7.0,786.8324123778673
2.0,0.0,1.0,2017.0,8.0,8.0,0.0
2.0,0.0,1.0,2017.0,8.0,8.0,0.0
2.0,0.0,1.0,2017.0,8.0,8.0,0.0
2.0,0.0,1.0,2017.0,8.0,8.0,0.0
2.0,1.3388672902748888,1.0,2017.0,8.0,8.0,1.3388672902748888
2.0,2.5873081622239624,1.0,2017.0,8.0,8.0,3.9261754524988515
2.0,10.626654179910414,1.0,2017.0,8.0,8.0,14.552829632409265
2.0,26.903199619406724,1.0,2017.0,8.0,8.0,41.45602925181599
2.0,49.773464638025374,1.0,2017.0,8.0,8.0,91.22949388984136
2.0,58.62783641126677,1.0,2017.0,8.0,8.0,149.85733030110814
2.0,78.96125244806255,1.0,2017.0,8.0,8.0,228.81858274917067
2.0,72.12571584128666,1.0,2017.0,8.0,8.0,300.9442985904574
2.0,56.686213137863824,1.0,2017.0,8.0,8.0,357.63051172832115
2.0,67.70852408746633,1.0,2017.0,8.0,8.0,425.3390358157875
2.0,60.04889101320591,1.0,2017.0,8.0,8.0,485.3879268289934
2.0,54.848134524287225,1.0,2017.0,8.0,8.0,540.2360613532807
2.0,36.79659022067674,1.0,2017.0,8.0,8.0,577.0326515739574
2.0,42.499032348877634,1.0,2017.0,8.0,8.0,619.531683922835
2.0,61.18946506887953,1.0,2017.0,8.0,8.0,680.7211489917146
2.0,61.91374831510864,1.0,2017.0,8.0,8.0,742.6348973068232
2.0,38.3240345698687,1.0,2017.0,8.0,8.0,780.9589318766918
2.0,42.76651687520967,1.0,2017.0,8.0,8.0,823.7254487519016
2.0,7.224211427754431,1.0,2017.0,8.0,8.0,830.949660179656
2.0,45.82087586465997,1.0,2017.0,8.0,8.0,876.7705360443159
3.0,8.780261685788103,1.0,2017.0,8.0,9.0,8.780261685788103
3.0,5.304498368047701,1.0,2017.0,8.0,9.0,14.084760053835804
3.0,4.988616371286642,1.0,2017.0,8.0,9.0,19.073376425122447
3.0,4.588711822847717,1.0,2017.0,8.0,9.0,23.662088247970164
3.0,0.0,1.0,2017.0,8.0,9.0,23.662088247970164
3.0,4.298775115107599,1.0,2017.0,8.0,9.0,27.960863363077763
3.0,11.86930352772264,1.0,2017.0,8.0,9.0,39.8301668908004
3.0,10.931673967839176,1.0,2017.0,8.0,9.0,50.76184085863958
3.0,25.37377543715335,1.0,2017.0,8.0,9.0,76.13561629579293
3.0,35.624906650454214,1.0,2017.0,8.0,9.0,111.76052294624714
3.0,63.907003926622686,1.0,2017.0,8.0,9.0,175.66752687286981
3.0,59.64158017588613,1.0,2017.0,8.0,9.0,235.30910704875595
3.0,74.87578547415549,1.0,2017.0,8.0,9.0,310.18489252291147
3.0,52.60270032092683,1.0,2017.0,8.0,9.0,362.7875928438383
3.0,64.034456553151,1.0,2017.0,8.0,9.0,426.8220493969893
3.0,61.01818142884354,1.0,2017.0,8.0,9.0,487.8402308258328
3.0,53.371931940001794,1.0,2017.0,8.0,9.0,541.2121627658346
3.0,42.65463881760598,1.0,2017.0,8.0,9.0,583.8668015834406
3.0,52.380153763779894,1.0,2017.0,8.0,9.0,636.2469553472205
3.0,46.107102395157945,1.0,2017.0,8.0,9.0,682.3540577423785
3.0,58.021385203936696,1.0,2017.0,8.0,9.0,740.3754429463152
3.0,55.53009465448299,1.0,2017.0,8.0,9.0,795.9055376007981
3.0,52.078412012430476,1.0,2017.0,8.0,9.0,847.9839496132286
3.0,6.188311791293326,1.0,2017.0,8.0,9.0,854.1722614045219
4.0,6.188311791293326,1.0,2017.0,8.0,10.0,6.188311791293326
4.0,5.9713659521801175,1.0,2017.0,8.0,10.0,12.159677743473443
4.0,0.0,1.0,2017.0,8.0,10.0,12.159677743473443
4.0,0.0,1.0,2017.0,8.0,10.0,12.159677743473443
4.0,5.9713659521801175,1.0,2017.0,8.0,10.0,18.13104369565356
4.0,2.813529022555032,1.0,2017.0,8.0,10.0,20.944572718208594
4.0,13.338859991439016,1.0,2017.0,8.0,10.0,34.283432709647606
4.0,8.288891359793052,1.0,2017.0,8.0,10.0,42.57232406944066
4.0,52.9717201454197,1.0,2017.0,8.0,10.0,95.54404421486036
4.0,36.955432418788625,1.0,2017.0,8.0,10.0,132.49947663364898
4.0,86.40339406235833,1.0,2017.0,8.0,10.0,218.9028706960073
