Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
2.0,13.06830842826193,1.0,2020.0,12.0,1.0,22.0,650.8758778409281,-14.86836813092588,28.463479100177665,-0.058262190100249356
2.0,19.579405124749385,1.0,2020.0,12.0,1.0,23.0,670.4552829656775,-14.244195663754757,25.97170474004914,7.851896048455002
3.0,8.849122749500049,1.0,2020.0,12.0,2.0,0.0,8.849122749500049,-14.000496324588822,24.507753356067465,9.072148093270743
3.0,19.579405124749385,1.0,2020.0,12.0,2.0,1.0,28.428527874249433,-14.814919232121667,24.21001950492804,10.184304851943011
3.0,15.340486230740169,1.0,2020.0,12.0,2.0,2.0,43.7690141049896,-15.89303194565319,23.7660658983381,7.46745227805526
3.0,12.874612498021271,1.0,2020.0,12.0,2.0,3.0,56.64362660301087,-16.792086456098563,23.126854151105523,6.5398448030143115
3.0,12.874612498021271,1.0,2020.0,12.0,2.0,4.0,69.51823910103215,-17.723512608452285,23.409642316486124,7.188482789987432
3.0,10.842009742618332,1.0,2020.0,12.0,2.0,5.0,80.36024884365048,-18.650105377492903,24.13481676699355,3.6832830122165685
3.0,6.055785583125111,1.0,2020.0,12.0,2.0,6.0,86.41603442677558,-19.224839361693558,23.230099675396886,2.050525269421783
3.0,10.44672839054046,1.0,2020.0,12.0,2.0,7.0,96.86276281731605,-17.546253249419475,22.328119825227596,3.3921224724776735
3.0,25.28099575119249,1.0,2020.0,12.0,2.0,8.0,122.14375856850853,14.748746451993524,22.53571963832543,-12.003470339126464
3.0,36.23709094686779,1.0,2020.0,12.0,2.0,9.0,158.38084951537633,51.89408197175536,22.791970090075296,-38.44896111496287
3.0,26.97292287249119,1.0,2020.0,12.0,2.0,10.0,185.3537723878675,48.85815624601889,22.967009534993743,-46.01939105090605
3.0,20.880987117576993,1.0,2020.0,12.0,2.0,11.0,206.23475950544452,33.55440660776646,23.917016409698917,-40.632038518025155
3.0,45.5886152765589,1.0,2020.0,12.0,2.0,12.0,251.8233747820034,16.63717750807114,25.079849848117888,3.871587920369869
3.0,44.28312996263981,1.0,2020.0,12.0,2.0,13.0,296.1065047446432,15.005608988807632,25.611450352007584,3.6660706218245966
3.0,30.897752389726328,1.0,2020.0,12.0,2.0,14.0,327.00425713436954,20.586710272858884,26.234007453011934,-15.92296533614449
3.0,52.45246898568554,1.0,2020.0,12.0,2.0,15.0,379.45672612005507,14.561133673182654,26.923706566149562,10.967628746353325
3.0,55.13120885621823,1.0,2020.0,12.0,2.0,16.0,434.58793497627335,7.093185455175763,27.556347485056364,20.481675915986102
3.0,25.519890091520463,1.0,2020.0,12.0,2.0,17.0,460.1078250677938,-2.018976957456453,28.165860147750063,-0.6269930987731476
3.0,8.63943549768153,1.0,2020.0,12.0,2.0,18.0,468.7472605654753,-10.220827284062851,28.647122659754643,-8.905167100391862
3.0,13.40146520745871,1.0,2020.0,12.0,2.0,19.0,482.14872577293403,-15.323485598532852,28.87143011569557,-0.14647930970400935
3.0,16.160203197654788,1.0,2020.0,12.0,2.0,20.0,498.3089289705888,-16.294409549980664,30.67391389010549,1.7806988575299627
3.0,16.21411226628224,1.0,2020.0,12.0,2.0,21.0,514.523041236871,-15.323699435396394,34.583799023289004,-3.0459873216103706
3.0,7.973715428269404,1.0,2020.0,12.0,2.0,22.0,522.4967566651404,-14.86836813092588,37.55074651999157,-6.920601630139469
3.0,62.95480713082301,1.0,2020.0,12.0,2.0,23.0,585.4515637959635,-14.244195663754757,38.8803463794137,38.31865641516407
4.0,32.020008162786354,1.0,2020.0,12.0,3.0,0.0,32.020008162786354,-14.000496324588822,40.31452812046855,5.705976366906624
4.0,32.655626273417816,1.0,2020.0,12.0,3.0,1.0,64.67563443620418,-14.814919232121667,41.42631704776752,6.044228457771965
4.0,32.14700593028056,1.0,2020.0,12.0,3.0,2.0,96.82264036648473,-15.89303194565319,42.687971033212264,5.352066842721483
4.0,29.17365022908704,1.0,2020.0,12.0,3.0,3.0,125.99629059557176,-16.792086456098563,43.9100980536896,2.0556386314960022
4.0,18.554397230947668,1.0,2020.0,12.0,3.0,4.0,144.55068782651944,-17.723512608452285,43.68593700410609,0.9799144788282774
4.0,16.46278895824913,1.0,2020.0,12.0,3.0,5.0,161.01347678476856,-18.650105377492903,43.27171939227266,-0.2647381802259936
4.0,11.843255974353013,1.0,2020.0,12.0,3.0,6.0,172.85673275912157,-19.224839361693558,43.45595982842057,-10.263615740218377
4.0,11.029027790066875,1.0,2020.0,12.0,3.0,7.0,183.88576054918846,-17.546253249419475,43.86523219734543,-15.289951157859075
4.0,108.94517818108758,1.0,2020.0,12.0,3.0,8.0,292.83093873027605,14.748746451993524,44.2636304032049,49.93280132588916
4.0,140.2473949097812,1.0,2020.0,12.0,3.0,9.0,433.0783336400573,51.89408197175536,44.654125135159404,43.69918780286644
4.0,64.2089506089165,1.0,2020.0,12.0,3.0,10.0,497.2872842489737,48.85815624601889,44.87843703389071,-29.52764267099311
4.0,42.25700187289279,1.0,2020.0,12.0,3.0,11.0,539.5442861218665,33.55440660776646,43.93332966980656,-35.23073440468023
4.0,89.01172147373917,1.0,2020.0,12.0,3.0,12.0,628.5560075956057,16.63717750807114,42.653522163355476,29.721021802312556
4.0,54.2258922758098,1.0,2020.0,12.0,3.0,13.0,682.7818998714155,15.005608988807632,42.0478291387784,-2.8275458517762306
4.0,73.01804183339435,1.0,2020.0,12.0,3.0,14.0,755.7999417048098,20.586710272858884,41.457187460402245,19.47048364464283
4.0,48.12811657598954,1.0,2020.0,12.0,3.0,15.0,803.9280582807994,14.561133673182654,40.93908694961632,4.9977163576210994
4.0,36.32601048147452,1.0,2020.0,12.0,3.0,16.0,840.254068762274,7.093185455175763,40.46341452596824,-11.230589499669485
