Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
5.0,0.0,1.0,2020.0,4.0,3.0,11.0,0.0,-5.0096183,0.91170835,4.0979095
5.0,0.0,1.0,2020.0,4.0,3.0,12.0,0.0,-3.7117536,0.91170835,2.8000455
5.0,0.0,1.0,2020.0,4.0,3.0,13.0,0.0,-2.0044007,0.91170835,1.0926932
5.0,2.25591,1.0,2020.0,4.0,3.0,13.999999,2.25591,-0.11932578,0.91170835,1.4635271
5.0,3.6582322,1.0,2020.0,4.0,3.0,15.000001,5.914142,2.826555,0.91170835,-0.080030605
5.0,3.6582322,1.0,2020.0,4.0,3.0,16.0,9.572374,4.473089,0.91170835,-1.7265651
5.0,3.6582322,1.0,2020.0,4.0,3.0,17.0,13.230606,4.7026706,0.91170835,-1.9561471
5.0,3.6683939,1.0,2020.0,4.0,3.0,18.0,16.899,5.12714,0.91170835,-2.3704545
5.0,0.0,1.0,2020.0,4.0,3.0,19.0,16.899,5.2550483,0.91170835,-6.1667576
5.0,0.0,1.0,2020.0,4.0,3.0,20.0,16.899,4.301622,0.91170835,-5.2133303
5.0,1.7456682,1.0,2020.0,4.0,3.0,21.0,18.644669,3.4812276,0.91170835,-2.6472673
5.0,3.2363317,1.0,2020.0,4.0,3.0,22.0,21.881,2.72231,0.91170835,-0.39768684
5.0,0.0,1.0,2020.0,4.0,3.0,23.0,21.881,3.1239865,0.91170835,-4.035695
6.0,0.0,0.0,2020.0,4.0,4.0,0.0,0.0,3.9260197,0.91170835,-4.837728
6.0,0.0,0.0,2020.0,4.0,4.0,1.0,0.0,3.9250274,0.91170835,-4.836736
6.0,0.0,0.0,2020.0,4.0,4.0,2.0,0.0,1.50495,0.8647102,-2.3696601
6.0,0.0,0.0,2020.0,4.0,4.0,3.0,0.0,-1.5689868,0.7414989,0.82748777
6.0,0.0,0.0,2020.0,4.0,4.0,4.0,0.0,-3.5646758,0.5890726,2.9756026
6.0,0.0,0.0,2020.0,4.0,4.0,5.0,0.0,-4.3825507,0.43664628,3.9459043
6.0,0.0,0.0,2020.0,4.0,4.0,6.0,0.0,-4.693912,0.2840082,4.409904
