Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
3.0,0.0,1.0,2020.0,1.0,1.0,0.0,0.0,-14.000496324588822,-30.158864909213282,44.1593612338021
3.0,0.7031792449235539,1.0,2020.0,1.0,1.0,1.0,0.7031792449235539,-14.814919232121667,-28.10940045021146,42.92431968233313
3.0,0.0,1.0,2020.0,1.0,1.0,2.0,0.7031792449235539,-15.89303194565319,-26.05993599120964,41.952967936862834
3.0,0.0,1.0,2020.0,1.0,1.0,3.0,0.7031792449235539,-16.792086456098563,-24.010471532207823,40.80255798830639
3.0,0.6355702880520613,1.0,2020.0,1.0,1.0,4.0,1.3387495329756152,-17.723512608452285,-21.961007073206,39.68451968165829
3.0,0.0,1.0,2020.0,1.0,1.0,5.0,1.3387495329756152,-18.650105377492903,-19.91154261420418,38.561647991697086
3.0,0.46160824089852476,1.0,2020.0,1.0,1.0,6.0,1.8003577738741399,-19.224839361693558,-17.86207815520236,37.08691751689592
3.0,0.0,1.0,2020.0,1.0,1.0,7.0,1.8003577738741399,-17.546253249419475,-15.812613696200541,33.358866945620015
3.0,0.4393553321592988,1.0,2020.0,1.0,1.0,8.0,2.2397131060334385,14.748746451993524,-13.763149237198721,-0.9855972147948027
3.0,0.6135639353306318,1.0,2020.0,1.0,1.0,9.0,2.8532770413640707,51.89408197175536,-11.713684778196903,-40.18039719355846
3.0,0.0,1.0,2020.0,1.0,1.0,10.0,2.8532770413640707,48.85815624601889,-9.664220319195081,-39.19393592682381
3.0,0.0,1.0,2020.0,1.0,1.0,11.0,2.8532770413640707,33.55440660776646,-7.6147558601932595,-25.9396507475732
3.0,0.070840693000693,1.0,2020.0,1.0,1.0,12.0,2.9241177343647635,16.63717750807114,0.36641007281553395,-17.003587580886673
3.0,0.0,1.0,2020.0,1.0,1.0,13.0,2.9241177343647635,15.005608988807632,0.637545995145631,-15.643154983953263
3.0,0.0,1.0,2020.0,1.0,1.0,14.0,2.9241177343647635,20.586710272858884,0.9086819174757281,-21.495392190334613
3.0,0.070840693000693,1.0,2020.0,1.0,1.0,15.0,2.9949584273654564,14.561133673182654,1.179817839805825,-15.74095151298848
3.0,0.0,1.0,2020.0,1.0,1.0,16.0,2.9949584273654564,7.093185455175763,1.450953762135922,-8.544139217311685
3.0,0.3423717699866936,1.0,2020.0,1.0,1.0,17.0,3.3373301973521503,-2.018976957456453,1.7220896844660192,0.29688727299043394
3.0,0.11326148556437249,1.0,2020.0,1.0,1.0,18.0,3.4505916829165226,-10.220827284062851,1.9932256067961163,8.227601677266735
3.0,0.0,1.0,2020.0,1.0,1.0,19.0,3.4505916829165226,-15.323485598532852,2.230999554599139,13.092486043933713
3.0,0.5142841460483912,1.0,2020.0,1.0,1.0,20.0,3.9648758289649138,-16.294409549980664,3.144858096711218,13.149551453269446
3.0,0.0,1.0,2020.0,1.0,1.0,21.0,3.9648758289649138,-15.323699435396394,6.419872162294013,8.903827273102381
3.0,0.1365775823418276,1.0,2020.0,1.0,1.0,22.0,4.101453411306741,-14.86836813092588,12.078004336093228,2.7903637948326523
3.0,0.1320262897448828,1.0,2020.0,1.0,1.0,23.0,4.233479701051624,-14.244195663754757,17.75379655727023,2.0306097860961767
4.0,6.50726213592233,1.0,2020.0,1.0,2.0,0.0,6.50726213592233,-14.000496324588822,21.50951413537678,-1.0017556748656276
4.0,6.50726213592233,1.0,2020.0,1.0,2.0,1.0,13.01452427184466,-14.814919232121667,24.037866728455207,-2.7156853604112072
4.0,6.50726213592233,1.0,2020.0,1.0,2.0,2.0,19.52178640776699,-15.89303194565319,27.09858388936408,-4.698289807788557
4.0,6.50726213592233,1.0,2020.0,1.0,2.0,3.0,26.02904854368932,-16.792086456098563,30.170755068000993,-6.871406475980098
4.0,6.50726213592233,1.0,2020.0,1.0,2.0,4.0,32.53631067961165,-17.723512608452285,32.16335693583276,-7.932582191458142
4.0,5.3692412325416585,1.0,2020.0,1.0,2.0,5.0,37.90555191215331,-18.650105377492903,33.25417875650941,-8.096811243094177
4.0,5.859981466587282,1.0,2020.0,1.0,2.0,6.0,43.76553337874059,-19.224839361693558,34.20821464917838,-8.47611315156249
4.0,5.735986751062567,1.0,2020.0,1.0,2.0,7.0,49.50152012980316,-17.546253249419475,34.97013213154017,-12.51799152349793
4.0,23.94326982840911,1.0,2020.0,1.0,2.0,8.0,73.44478995821227,14.748746451993524,35.26309829066514,-11.052522079901655
4.0,94.87713985147352,1.0,2020.0,1.0,2.0,9.0,168.3219298096858,51.89408197175536,35.77197509373307,30.57529541972874
4.0,141.6239202942691,1.0,2020.0,1.0,2.0,10.0,309.9458501039549,48.85815624601889,36.54622064706715,67.94461496405913
