Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum
3.0,50.90248518618166,1.0,2018.0,8.0,8.0,18.0,1351.4124155293475
3.0,86.44443724495171,1.0,2018.0,8.0,8.0,19.0,1437.856852774299
3.0,78.12085369888047,1.0,2018.0,8.0,8.0,20.0,1515.9777064731798
3.0,84.12305528033535,1.0,2018.0,8.0,8.0,21.0,1600.100761753515
3.0,90.84165531926365,1.0,2018.0,8.0,8.0,22.0,1690.9424170727787
3.0,51.73350720896981,1.0,2018.0,8.0,8.0,23.0,1742.6759242817484
4.0,15.022823334180934,1.0,2018.0,8.0,9.0,0.0,15.022823334180934
4.0,8.102525938130727,1.0,2018.0,8.0,9.0,1.0,23.12534927231166
4.0,23.873653955282677,1.0,2018.0,8.0,9.0,2.0,46.999003227594336
4.0,8.181653955282673,1.0,2018.0,8.0,9.0,3.0,55.18065718287701
4.0,23.324327602888413,1.0,2018.0,8.0,9.0,4.0,78.50498478576543
4.0,44.20265395528267,1.0,2018.0,8.0,9.0,5.0,122.7076387410481
4.0,32.904067966965314,1.0,2018.0,8.0,9.0,6.0,155.6117067080134
4.0,7.714398318332837,1.0,2018.0,8.0,9.0,7.0,163.32610502634626
4.0,39.995639322692696,1.0,2018.0,8.0,9.0,8.0,203.32174434903894
4.0,69.71121921063948,1.0,2018.0,8.0,9.0,9.0,273.0329635596784
4.0,58.929317221137055,1.0,2018.0,8.0,9.0,10.0,331.9622807808155
4.0,84.42620683830066,1.0,2018.0,8.0,9.0,11.0,416.3884876191161
4.0,91.3491949344123,1.0,2018.0,8.0,9.0,12.0,507.73768255352843
4.0,150.8645179291884,1.0,2018.0,8.0,9.0,13.0,658.6022004827169
4.0,119.1663920998271,1.0,2018.0,8.0,9.0,14.0,777.768592582544
4.0,92.67659337208204,1.0,2018.0,8.0,9.0,15.0,870.4451859546259
4.0,140.34100725540108,1.0,2018.0,8.0,9.0,16.0,1010.786193210027
4.0,91.21953344150124,1.0,2018.0,8.0,9.0,17.0,1102.0057266515282
4.0,72.03040285580317,1.0,2018.0,8.0,9.0,18.0,1174.0361295073315
4.0,85.58135129763838,1.0,2018.0,8.0,9.0,19.0,1259.6174808049698
4.0,67.11023098214747,1.0,2018.0,8.0,9.0,20.0,1326.7277117871174
4.0,79.88644043985526,1.0,2018.0,8.0,9.0,21.0,1406.6141522269727
4.0,71.19122431904114,1.0,2018.0,8.0,9.0,22.0,1477.8053765460138
4.0,72.15385298251829,1.0,2018.0,8.0,9.0,23.0,1549.959229528532
5.0,24.273264988045195,1.0,2018.0,8.0,10.0,0.0,24.273264988045195
5.0,38.02508521156523,1.0,2018.0,8.0,10.0,1.0,62.298350199610425
5.0,16.13910776646748,1.0,2018.0,8.0,10.0,2.0,78.4374579660779
5.0,42.24859804714414,1.0,2018.0,8.0,10.0,3.0,120.68605601322204
5.0,28.94136653762248,1.0,2018.0,8.0,10.0,4.0,149.62742255084453
5.0,49.032347382273905,1.0,2018.0,8.0,10.0,5.0,198.6597699331184
5.0,50.662449133632414,1.0,2018.0,8.0,10.0,6.0,249.32221906675085
5.0,60.847239936570986,1.0,2018.0,8.0,10.0,7.0,310.16945900332183
