Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
3.0,0.3848328075709779,1.0,2020.0,1.0,1.0,0.0,0.3848328075709779,-15.964636616432976,-11.614014466462006,27.96348389046596
3.0,0.021564949413670494,1.0,2020.0,1.0,1.0,1.0,0.40639775698464836,-16.241525706195667,-10.108302560250667,26.349828266446334
3.0,0.0,1.0,2020.0,1.0,1.0,2.0,0.40639775698464836,-16.363675205721137,-8.602590654039329,24.966265859760465
3.0,0.0,1.0,2020.0,1.0,1.0,3.0,0.40639775698464836,-16.385821838058988,-7.096878747827991,23.482700585886978
3.0,0.10344256997323949,1.0,2020.0,1.0,1.0,4.0,0.5098403269578878,-16.27922493143211,-5.591166841616652,21.870391773048762
3.0,0.0,1.0,2020.0,1.0,1.0,5.0,0.5098403269578878,-14.047469021465192,-4.085454935405314,18.132923956870506
3.0,0.30987416947230795,1.0,2020.0,1.0,1.0,6.0,0.8197144964301958,-10.388442307412342,-2.579743029193976,12.968185336606318
3.0,0.0,1.0,2020.0,1.0,1.0,7.0,0.8197144964301958,-6.081370923133608,-1.0740311229826371,7.1554020461162455
3.0,2.2849658775658015,1.0,2020.0,1.0,1.0,8.0,3.1046803739959974,2.032171085311909,0.4316807832287015,-2.4638518685406106
3.0,6.117052570262488,1.0,2020.0,1.0,1.0,9.0,9.221732944258486,12.018784572715916,1.9373926894400402,-4.3960900057802075
3.0,32.853464880790824,1.0,2020.0,1.0,1.0,10.0,42.07519782504931,18.863166996303796,3.443104595651379,10.54719328883565
3.0,21.742423483231235,1.0,2020.0,1.0,1.0,11.0,63.81762130828054,20.962090376911743,4.948816501862716,-4.168483395543223
3.0,16.13831465759418,1.0,2020.0,1.0,1.0,12.0,79.95593596587472,21.042587014545223,11.663392350157727,-12.551962264502764
3.0,26.303795318987785,1.0,2020.0,1.0,1.0,13.0,106.25973128486251,18.319037805741566,11.655374999999998,-3.6706174867537786
3.0,27.56278720684671,1.0,2020.0,1.0,1.0,14.0,133.82251849170922,16.060200758246047,11.655374999999998,5.77883075148263
3.0,19.00414381870067,1.0,2020.0,1.0,1.0,15.0,152.8266623104099,12.666179180698617,11.655375,-5.963481798753097
3.0,21.504994952735156,1.0,2020.0,1.0,1.0,16.0,174.33165726314505,9.099916774467651,11.655375,0.7497031782675059
3.0,15.883948452155757,1.0,2020.0,1.0,1.0,17.0,190.2156057153008,6.351382142850689,11.655375,4.515656798731406
3.0,19.950931621184758,1.0,2020.0,1.0,1.0,18.0,210.16653733648556,6.775645159433021,11.819878972793388,7.378596190543941
3.0,21.71197127128801,1.0,2020.0,1.0,1.0,19.0,231.87850860777357,6.291900773327834,12.36954811585203,3.050522382108147
3.0,13.266180635314722,1.0,2020.0,1.0,1.0,20.0,245.1446892430883,-1.1527957978658894,13.775089017348765,0.6694154205216958
3.0,7.135102091620359,1.0,2020.0,1.0,1.0,21.0,252.27979133470865,-8.915412330897013,16.078334637605387,-0.027820215088015132
3.0,4.261977011753433,1.0,2020.0,1.0,1.0,22.0,256.5417683464621,-13.456789168668926,18.823918122028523,-0.2447071046201259
3.0,4.204810408755475,1.0,2020.0,1.0,1.0,23.0,260.74657875521757,-15.205898793270173,21.961705244307637,-6.755806451037465
4.0,0.0,1.0,2020.0,1.0,2.0,0.0,0.0,-15.964636616432976,25.20881654151505,-9.244179925082072
4.0,0.0,1.0,2020.0,1.0,2.0,1.0,0.0,-16.241525706195667,27.597972345265667,-11.35644663907
4.0,0.0,1.0,2020.0,1.0,2.0,2.0,0.0,-16.363675205721137,29.06357114932974,-12.699895943608603
4.0,0.0,1.0,2020.0,1.0,2.0,3.0,0.0,-16.385821838058988,30.813195620585635,-14.427373782526647
4.0,0.0,1.0,2020.0,1.0,2.0,4.0,0.0,-16.27922493143211,32.8474277028646,-16.56820277143249
4.0,0.7588040776030457,1.0,2020.0,1.0,2.0,5.0,0.7588040776030457,-14.047469021465192,34.63719105096524,-20.589722029500052
4.0,1.9559765736705563,1.0,2020.0,1.0,2.0,6.0,2.714780651273602,-10.388442307412342,36.06323693667914,-17.778603935184137
4.0,11.954305119302926,1.0,2020.0,1.0,2.0,7.0,14.669085770576528,-6.081370923133608,37.19213393904205,-12.622834843176253
4.0,40.26356313157691,1.0,2020.0,1.0,2.0,8.0,54.93264890215344,2.032171085311909,37.95128259399329,8.994581419805833
4.0,53.26957520297219,1.0,2020.0,1.0,2.0,9.0,108.20222410512562,12.018784572715916,38.12294053811091,20.996116818755794
4.0,70.42789075410998,1.0,2020.0,1.0,2.0,10.0,178.63011485923562,18.863166996303796,38.096083409088756,46.10446705450189
4.0,102.1459527735252,1.0,2020.0,1.0,2.0,11.0,280.7760676327608,20.962090376911743,38.12257462057335,43.06128777604009
4.0,77.83863831923331,1.0,2020.0,1.0,2.0,12.0,358.6147059519941,21.042587014545223,38.147958333333335,36.42128472798352
4.0,65.5254609233554,1.0,2020.0,1.0,2.0,13.0,424.1401668753495,18.319037805741566,38.147958333333335,9.058464784280496
4.0,68.62339631353666,1.0,2020.0,1.0,2.0,14.0,492.76356318888617,16.060200758246047,38.147958333333335,10.413324408857257
4.0,64.80911728181233,1.0,2020.0,1.0,2.0,15.0,557.5726804706985,12.666179180698617,38.14795833333333,20.398832497488595
4.0,66.2932372725504,1.0,2020.0,1.0,2.0,16.0,623.8659177432489,9.099916774467651,38.14795833333333,19.04536216474942
4.0,63.64281233059776,1.0,2020.0,1.0,2.0,17.0,687.5087300738467,6.351382142850689,38.20157859177435,19.089851595972725
4.0,64.13119153270756,1.0,2020.0,1.0,2.0,18.0,751.6399216065543,6.775645159433021,38.20199128564763,8.326288002940945
4.0,48.56922325945649,1.0,2020.0,1.0,2.0,19.0,800.2091448660108,6.291900773327834,37.805447201020925,4.471875285107734
4.0,61.296390932532105,1.0,2020.0,1.0,2.0,20.0,861.5055357985428,-1.1527957978658894,37.08997927672545,-13.06359138936371
4.0,60.01393198044053,1.0,2020.0,1.0,2.0,21.0,921.5194677789834,-8.915412330897013,36.58451902207463,-21.876306731402547
4.0,5.175581787521082,1.0,2020.0,1.0,2.0,22.0,926.6950495665044,-13.456789168668926,36.17726350790333,-17.544892551713318
4.0,1.2184182124789178,1.0,2020.0,1.0,2.0,23.0,927.9134677789833,-15.205898793270173,36.16595181573885,-19.741634809989762
5.0,0.6572731507029914,1.0,2020.0,1.0,3.0,0.0,0.6572731507029914,-15.964636616432976,36.40005245719658,-20.435415840763604
5.0,0.6572731507029914,1.0,2020.0,1.0,3.0,1.0,1.3145463014059828,-16.241525706195667,36.58795078677615,-20.34642508058048
5.0,0.6572731507029914,1.0,2020.0,1.0,3.0,2.0,1.9718194521089742,-16.363675205721137,36.720184379364376,-20.35650917364324
5.0,0.6572731507029914,1.0,2020.0,1.0,3.0,3.0,2.6290926028119657,-16.385821838058988,36.19537454547843,-19.809552707419442
5.0,0.0,1.0,2020.0,1.0,3.0,4.0,2.6290926028119657,-16.27922493143211,35.69574600413994,-19.41652107270783
5.0,2.5737724051688198,1.0,2020.0,1.0,3.0,5.0,5.202865007980785,-14.047469021465192,35.69158781776395,-19.070346391129945
5.0,5.342227594831181,1.0,2020.0,1.0,3.0,6.0,10.545092602811966,-10.388442307412342,35.68463486267781,-19.95396496043429
5.0,2.0077752099019603,1.0,2020.0,1.0,3.0,7.0,12.552867812713927,-6.081370923133608,35.58780340924387,-27.498657276208302
5.0,31.115727695758395,1.0,2020.0,1.0,3.0,8.0,43.66859550847232,2.032171085311909,35.80647934860742,-6.722922738160932
5.0,43.4391733501224,1.0,2020.0,1.0,3.0,9.0,87.10776885859472,12.018784572715916,36.54891258813434,16.170359948845586
5.0,89.91523759955895,1.0,2020.0,1.0,3.0,10.0,177.02300645815367,18.863166996303796,37.40563312222332,33.64643748103183
5.0,84.56879146166035,1.0,2020.0,1.0,3.0,11.0,261.59179791981404,20.962090376911743,37.99744946075189,55.79193157230232
