Day of week,Energy,Week Day,Year,Month,Day of month,Sum
6.0,3.6110108,0.0,2018.0,11.0,17.000002,18.396622
6.0,3.6110108,0.0,2018.0,11.0,17.000002,22.007633
6.0,6.556809,0.0,2018.0,11.0,17.000002,28.564442
6.0,7.8039484,0.0,2018.0,11.0,17.000002,36.36839
6.0,26.796816,0.0,2018.0,11.0,17.000002,63.165207
6.0,27.310379,0.0,2018.0,11.0,17.000002,90.475586
6.0,10.057599,0.0,2018.0,11.0,17.000002,100.53319
6.0,13.383858,0.0,2018.0,11.0,17.000002,113.917046
6.0,12.384602,0.0,2018.0,11.0,17.000002,126.30164
6.0,9.551306,0.0,2018.0,11.0,17.000002,135.85295
6.0,6.9574547,0.0,2018.0,11.0,17.000002,142.81041
6.0,4.2393503,0.0,2018.0,11.0,17.000002,147.04976
6.0,3.2719953,0.0,2018.0,11.0,17.000002,150.32175
6.0,3.2719953,0.0,2018.0,11.0,17.000002,153.59375
6.0,1.1024806,0.0,2018.0,11.0,17.000002,154.69623
6.0,1.7093325,0.0,2018.0,11.0,17.000002,156.40556
6.0,12.408883,0.0,2018.0,11.0,17.000002,168.81444
6.0,11.056256,0.0,2018.0,11.0,17.000002,179.8707
7.0,4.0929413,0.0,2018.0,11.0,18.0,4.0929413
7.0,3.2906935,0.0,2018.0,11.0,18.0,7.3836346
7.0,1.6288933,0.0,2018.0,11.0,18.0,9.012528
7.0,0.0,0.0,2018.0,11.0,18.0,9.012528
7.0,0.0,0.0,2018.0,11.0,18.0,9.012528
7.0,0.0,0.0,2018.0,11.0,18.0,9.012528
7.0,0.0,0.0,2018.0,11.0,18.0,9.012528
7.0,1.9142888,0.0,2018.0,11.0,18.0,10.926817
7.0,1.9903349,0.0,2018.0,11.0,18.0,12.917151
7.0,12.69314,0.0,2018.0,11.0,18.0,25.61029
7.0,12.436476,0.0,2018.0,11.0,18.0,38.04677
7.0,11.376715,0.0,2018.0,11.0,18.0,49.42348
7.0,10.145388,0.0,2018.0,11.0,18.0,59.56887
7.0,12.521805,0.0,2018.0,11.0,18.0,72.090675
7.0,13.930401,0.0,2018.0,11.0,18.0,86.02107
7.0,6.7494526,0.0,2018.0,11.0,18.0,92.77053
7.0,12.961362,0.0,2018.0,11.0,18.0,105.73189
7.0,13.203036,0.0,2018.0,11.0,18.0,118.93493
7.0,7.630949,0.0,2018.0,11.0,18.0,126.56587
7.0,17.193056,0.0,2018.0,11.0,18.0,143.75893
7.0,18.800648,0.0,2018.0,11.0,18.0,162.55957
7.0,13.283508,0.0,2018.0,11.0,18.0,175.84308
7.0,10.217312,0.0,2018.0,11.0,18.0,186.0604
7.0,6.8183804,0.0,2018.0,11.0,18.0,192.87878
1.0,4.241875,1.0,2018.0,11.0,19.000002,4.241875
1.0,3.1240628,1.0,2018.0,11.0,19.000002,7.365938
1.0,1.6488109,1.0,2018.0,11.0,19.000002,9.014749
1.0,0.0,1.0,2018.0,11.0,19.000002,9.014749
1.0,0.0,1.0,2018.0,11.0,19.000002,9.014749
1.0,1.5932294,1.0,2018.0,11.0,19.000002,10.607978
1.0,22.458784,1.0,2018.0,11.0,19.000002,33.06676
1.0,70.73237,1.0,2018.0,11.0,19.000002,103.79913
1.0,130.07492,1.0,2018.0,11.0,19.000002,233.87405
1.0,133.30913,1.0,2018.0,11.0,19.000002,367.18317
1.0,102.51871,1.0,2018.0,11.0,19.000002,469.7019
1.0,92.901146,1.0,2018.0,11.0,19.000002,562.603
1.0,72.80813,1.0,2018.0,11.0,19.000002,635.41113
1.0,63.8562,1.0,2018.0,11.0,19.000002,699.26733
1.0,46.015327,1.0,2018.0,11.0,19.000002,745.2827
1.0,31.194847,1.0,2018.0,11.0,19.000002,776.47754
1.0,29.49381,1.0,2018.0,11.0,19.000002,805.9714
1.0,19.749804,1.0,2018.0,11.0,19.000002,825.7211
1.0,18.02293,1.0,2018.0,11.0,19.000002,843.7441
1.0,30.404636,1.0,2018.0,11.0,19.000002,874.14874
1.0,26.962027,1.0,2018.0,11.0,19.000002,901.1107
1.0,21.980433,1.0,2018.0,11.0,19.000002,923.0912
1.0,1.0545672,1.0,2018.0,11.0,19.000002,924.14575
1.0,5.018,1.0,2018.0,11.0,19.000002,929.16376
2.0,1.6133851,1.0,2018.0,11.0,20.0,1.6133851
2.0,0.44061494,1.0,2018.0,11.0,20.0,2.054
2.0,0.0,1.0,2018.0,11.0,20.0,2.054
2.0,0.0,1.0,2018.0,11.0,20.0,2.054
2.0,0.0,1.0,2018.0,11.0,20.0,2.054
2.0,2.4314473,1.0,2018.0,11.0,20.0,4.4854474
2.0,34.88818,1.0,2018.0,11.0,20.0,39.373627
2.0,92.12291,1.0,2018.0,11.0,20.0,131.49654
2.0,131.20161,1.0,2018.0,11.0,20.0,262.69815
2.0,151.61185,1.0,2018.0,11.0,20.0,414.31
2.0,155.92203,1.0,2018.0,11.0,20.0,570.23206
2.0,113.16999,1.0,2018.0,11.0,20.0,683.40204
2.0,71.36624,1.0,2018.0,11.0,20.0,754.76825
2.0,58.20643,1.0,2018.0,11.0,20.0,812.9747
2.0,40.685028,1.0,2018.0,11.0,20.0,853.6597
2.0,29.737963,1.0,2018.0,11.0,20.0,883.3977
2.0,17.017551,1.0,2018.0,11.0,20.0,900.4152
2.0,9.6838875,1.0,2018.0,11.0,20.0,910.0991
2.0,2.4813073,1.0,2018.0,11.0,20.0,912.58044
2.0,1.4873238,1.0,2018.0,11.0,20.0,914.06775
2.0,7.8458486,1.0,2018.0,11.0,20.0,921.9136
2.0,7.2324357,1.0,2018.0,11.0,20.0,929.14606
2.0,6.5820374,1.0,2018.0,11.0,20.0,935.7281
2.0,0.44393262,1.0,2018.0,11.0,20.0,936.172
3.0,0.0,1.0,2018.0,11.0,21.000002,0.0
3.0,0.0,1.0,2018.0,11.0,21.000002,0.0
3.0,0.0,1.0,2018.0,11.0,21.000002,0.0
3.0,0.0,1.0,2018.0,11.0,21.000002,0.0
3.0,0.0,1.0,2018.0,11.0,21.000002,0.0
3.0,1.2141411,1.0,2018.0,11.0,21.000002,1.2141411
3.0,18.797916,1.0,2018.0,11.0,21.000002,20.012058
3.0,41.207447,1.0,2018.0,11.0,21.000002,61.219505
3.0,66.009636,1.0,2018.0,11.0,21.000002,127.22914
3.0,84.169,1.0,2018.0,11.0,21.000002,211.39813
3.0,80.76918,1.0,2018.0,11.0,21.000002,292.16733
3.0,63.493034,1.0,2018.0,11.0,21.000002,355.66034
3.0,37.41895,1.0,2018.0,11.0,21.000002,393.0793
3.0,26.340385,1.0,2018.0,11.0,21.000002,419.41968
3.0,10.666016,1.0,2018.0,11.0,21.000002,430.0857
3.0,12.270911,1.0,2018.0,11.0,21.000002,442.35663
3.0,14.078329,1.0,2018.0,11.0,21.000002,456.43494
3.0,14.370325,1.0,2018.0,11.0,21.000002,470.80527
3.0,15.347395,1.0,2018.0,11.0,21.000002,486.15268
3.0,8.530272,1.0,2018.0,11.0,21.000002,494.68292
3.0,6.3209534,1.0,2018.0,11.0,21.000002,501.00388
3.0,6.758364,1.0,2018.0,11.0,21.000002,507.76227
3.0,5.17783,1.0,2018.0,11.0,21.000002,512.94006
3.0,2.6339176,1.0,2018.0,11.0,21.000002,515.574
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,0.0,1.0,2018.0,11.0,22.0,0.0
4.0,1.383122,1.0,2018.0,11.0,22.0,1.383122
4.0,0.934878,1.0,2018.0,11.0,22.0,2.3179998
4.0,0.6992006,1.0,2018.0,11.0,22.0,3.0172005
4.0,18.29632,1.0,2018.0,11.0,22.0,21.31352
4.0,30.03527,1.0,2018.0,11.0,22.0,51.348793
4.0,21.479307,1.0,2018.0,11.0,22.0,72.828094
4.0,8.760026,1.0,2018.0,11.0,22.0,81.58813
4.0,4.6916175,1.0,2018.0,11.0,22.0,86.27974
4.0,3.4741552,1.0,2018.0,11.0,22.0,89.7539
4.0,3.4741552,1.0,2018.0,11.0,22.0,93.22805
4.0,2.2099488,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
4.0,0.0,1.0,2018.0,11.0,22.0,95.438
5.0,0.0,1.0,2018.0,11.0,23.000002,0.0
5.0,0.0,1.0,2018.0,11.0,23.000002,0.0
5.0,0.0,1.0,2018.0,11.0,23.000002,0.0
5.0,0.0,1.0,2018.0,11.0,23.000002,0.0
5.0,0.0,1.0,2018.0,11.0,23.000002,0.0
5.0,0.7986064,1.0,2018.0,11.0,23.000002,0.7986064
5.0,3.0167713,1.0,2018.0,11.0,23.000002,3.8153777
5.0,3.0167713,1.0,2018.0,11.0,23.000002,6.832149
5.0,3.0167713,1.0,2018.0,11.0,23.000002,9.848921
5.0,3.083463,1.0,2018.0,11.0,23.000002,12.932384
5.0,3.3017712,1.0,2018.0,11.0,23.000002,16.234154
5.0,9.234,1.0,2018.0,11.0,23.000002,25.468155
5.0,8.941846,1.0,2018.0,11.0,23.000002,34.41
5.0,5.6914062,1.0,2018.0,11.0,23.000002,40.101406
5.0,7.6823144,1.0,2018.0,11.0,23.000002,47.783722
5.0,11.097895,1.0,2018.0,11.0,23.000002,58.881615
5.0,2.5937817,1.0,2018.0,11.0,23.000002,61.4754
5.0,2.9424326,1.0,2018.0,11.0,23.000002,64.41783
5.0,3.3279307,1.0,2018.0,11.0,23.000002,67.74576
5.0,3.149241,1.0,2018.0,11.0,23.000002,70.895004
5.0,0.06253481,1.0,2018.0,11.0,23.000002,70.957535
5.0,0.06253481,1.0,2018.0,11.0,23.000002,71.02007
5.0,0.06253481,1.0,2018.0,11.0,23.000002,71.0826
5.0,0.06253481,1.0,2018.0,11.0,23.000002,71.14514
6.0,0.06253481,0.0,2018.0,11.0,24.0,0.06253481
6.0,2.9866328,0.0,2018.0,11.0,24.0,3.0491676
6.0,2.8604367,0.0,2018.0,11.0,24.0,5.909604
6.0,0.06253481,0.0,2018.0,11.0,24.0,5.9721394
6.0,0.06253481,0.0,2018.0,11.0,24.0,6.0346737
6.0,0.06253481,0.0,2018.0,11.0,24.0,6.097209
6.0,0.06253481,0.0,2018.0,11.0,24.0,6.1597433
6.0,2.1060615,0.0,2018.0,11.0,24.0,8.265805
6.0,9.457518,0.0,2018.0,11.0,24.0,17.723324
6.0,8.682824,0.0,2018.0,11.0,24.0,26.406147
6.0,8.933289,0.0,2018.0,11.0,24.0,35.339436
6.0,11.765971,0.0,2018.0,11.0,24.0,47.105408
6.0,6.1741347,0.0,2018.0,11.0,24.0,53.27954
6.0,4.211967,0.0,2018.0,11.0,24.0,57.49151
6.0,13.494757,0.0,2018.0,11.0,24.0,70.98627
6.0,14.922507,0.0,2018.0,11.0,24.0,85.908775
6.0,12.041341,0.0,2018.0,11.0,24.0,97.95011
6.0,14.895062,0.0,2018.0,11.0,24.0,112.84518
6.0,14.496334,0.0,2018.0,11.0,24.0,127.34151
6.0,7.971606,0.0,2018.0,11.0,24.0,135.31311
6.0,13.176655,0.0,2018.0,11.0,24.0,148.48978
6.0,5.697087,0.0,2018.0,11.0,24.0,154.18686
6.0,0.0,0.0,2018.0,11.0,24.0,154.18686
6.0,0.0,0.0,2018.0,11.0,24.0,154.18686
7.0,0.15049292,0.0,2018.0,11.0,25.000002,0.15049292
7.0,2.976783,0.0,2018.0,11.0,25.000002,3.127276
7.0,2.599724,0.0,2018.0,11.0,25.000002,5.727
7.0,0.0,0.0,2018.0,11.0,25.000002,5.727
7.0,0.0,0.0,2018.0,11.0,25.000002,5.727
7.0,0.0,0.0,2018.0,11.0,25.000002,5.727
7.0,0.0,0.0,2018.0,11.0,25.000002,5.727
7.0,0.0,0.0,2018.0,11.0,25.000002,5.727
7.0,1.8818737,0.0,2018.0,11.0,25.000002,7.608874
7.0,5.6578016,0.0,2018.0,11.0,25.000002,13.266676
7.0,9.94394,0.0,2018.0,11.0,25.000002,23.210615
7.0,3.8814921,0.0,2018.0,11.0,25.000002,27.092108
7.0,2.4222786,0.0,2018.0,11.0,25.000002,29.514385
7.0,12.811435,0.0,2018.0,11.0,25.000002,42.32582
7.0,18.476917,0.0,2018.0,11.0,25.000002,60.80274
7.0,8.324973,0.0,2018.0,11.0,25.000002,69.12771
7.0,8.813472,0.0,2018.0,11.0,25.000002,77.941185
7.0,8.9595785,0.0,2018.0,11.0,25.000002,86.900764
7.0,10.01915,0.0,2018.0,11.0,25.000002,96.919914
7.0,16.681223,0.0,2018.0,11.0,25.000002,113.601135
7.0,17.94523,0.0,2018.0,11.0,25.000002,131.54637
7.0,10.18736,0.0,2018.0,11.0,25.000002,141.73372
7.0,9.610052,0.0,2018.0,11.0,25.000002,151.34378
7.0,5.413223,0.0,2018.0,11.0,25.000002,156.757
1.0,0.025606066,1.0,2018.0,11.0,26.0,0.025606066
1.0,0.07345166,1.0,2018.0,11.0,26.0,0.09905773
1.0,0.07345166,1.0,2018.0,11.0,26.0,0.17250939
1.0,0.10277826,1.0,2018.0,11.0,26.0,0.27528766
1.0,1.1674072,1.0,2018.0,11.0,26.0,1.4426948
1.0,6.133423,1.0,2018.0,11.0,26.0,7.5761175
1.0,28.332544,1.0,2018.0,11.0,26.0,35.90866
1.0,82.57079,1.0,2018.0,11.0,26.0,118.479454
1.0,117.16761,1.0,2018.0,11.0,26.0,235.64706
1.0,132.9214,1.0,2018.0,11.0,26.0,368.56848
1.0,105.80283,1.0,2018.0,11.0,26.0,474.3713
1.0,63.865116,1.0,2018.0,11.0,26.0,538.2364
1.0,43.095463,1.0,2018.0,11.0,26.0,581.3319
1.0,41.84528,1.0,2018.0,11.0,26.0,623.1772
1.0,42.098713,1.0,2018.0,11.0,26.0,665.2759
1.0,31.563135,1.0,2018.0,11.0,26.0,696.839
1.0,28.909023,1.0,2018.0,11.0,26.0,725.74805
1.0,22.697588,1.0,2018.0,11.0,26.0,748.4456
1.0,13.836863,1.0,2018.0,11.0,26.0,762.2825
1.0,11.708025,1.0,2018.0,11.0,26.0,773.9905
1.0,3.2885127,1.0,2018.0,11.0,26.0,777.279
1.0,1.793985,1.0,2018.0,11.0,26.0,779.073
1.0,1.0733122,1.0,2018.0,11.0,26.0,780.1463
1.0,2.932688,1.0,2018.0,11.0,26.0,783.079
2.0,0.0,1.0,2018.0,11.0,27.000002,0.0
2.0,0.0,1.0,2018.0,11.0,27.000002,0.0
2.0,0.0,1.0,2018.0,11.0,27.000002,0.0
2.0,0.0,1.0,2018.0,11.0,27.000002,0.0
2.0,0.0,1.0,2018.0,11.0,27.000002,0.0
2.0,0.8613555,1.0,2018.0,11.0,27.000002,0.8613555
2.0,34.43281,1.0,2018.0,11.0,27.000002,35.294167
2.0,99.678085,1.0,2018.0,11.0,27.000002,134.97226
2.0,146.84438,1.0,2018.0,11.0,27.000002,281.81662
2.0,157.09775,1.0,2018.0,11.0,27.000002,438.91437
2.0,127.66095,1.0,2018.0,11.0,27.000002,566.5753
2.0,85.41243,1.0,2018.0,11.0,27.000002,651.98773
2.0,68.63163,1.0,2018.0,11.0,27.000002,720.6194
2.0,61.15573,1.0,2018.0,11.0,27.000002,781.7751
2.0,44.07137,1.0,2018.0,11.0,27.000002,825.8465
2.0,36.585636,1.0,2018.0,11.0,27.000002,862.4321
2.0,41.638626,1.0,2018.0,11.0,27.000002,904.07074
2.0,45.353416,1.0,2018.0,11.0,27.000002,949.42413
2.0,18.62576,1.0,2018.0,11.0,27.000002,968.0499
2.0,15.3905945,1.0,2018.0,11.0,27.000002,983.4405
2.0,14.438012,1.0,2018.0,11.0,27.000002,997.87854
2.0,10.653963,1.0,2018.0,11.0,27.000002,1008.5325
2.0,8.7582,1.0,2018.0,11.0,27.000002,1017.2907
2.0,0.0,1.0,2018.0,11.0,27.000002,1017.2907
3.0,0.0,1.0,2018.0,11.0,28.0,0.0
3.0,0.0,1.0,2018.0,11.0,28.0,0.0
3.0,0.0,1.0,2018.0,11.0,28.0,0.0
3.0,0.0,1.0,2018.0,11.0,28.0,0.0
3.0,0.0,1.0,2018.0,11.0,28.0,0.0
3.0,3.743769,1.0,2018.0,11.0,28.0,3.743769
3.0,25.60113,1.0,2018.0,11.0,28.0,29.344898
3.0,107.44312,1.0,2018.0,11.0,28.0,136.78802
3.0,162.32722,1.0,2018.0,11.0,28.0,299.11523
3.0,177.03683,1.0,2018.0,11.0,28.0,476.15207
3.0,157.60513,1.0,2018.0,11.0,28.0,633.7572
3.0,95.96186,1.0,2018.0,11.0,28.0,729.71906
3.0,46.06441,1.0,2018.0,11.0,28.0,775.78345
3.0,39.110046,1.0,2018.0,11.0,28.0,814.8935
3.0,43.49677,1.0,2018.0,11.0,28.0,858.39026
3.0,29.379347,1.0,2018.0,11.0,28.0,887.76965
3.0,40.18021,1.0,2018.0,11.0,28.0,927.9498
3.0,35.631393,1.0,2018.0,11.0,28.0,963.58124
3.0,18.559055,1.0,2018.0,11.0,28.0,982.1403
3.0,12.922607,1.0,2018.0,11.0,28.0,995.0629
3.0,12.26168,1.0,2018.0,11.0,28.0,1007.3246
3.0,3.4501085,1.0,2018.0,11.0,28.0,1010.77466
3.0,0.21769372,1.0,2018.0,11.0,28.0,1010.9924
3.0,0.21769372,1.0,2018.0,11.0,28.0,1011.2101
4.0,0.21769372,1.0,2018.0,11.0,29.0,0.21769372
4.0,0.21769372,1.0,2018.0,11.0,29.0,0.43538743
4.0,0.067545526,1.0,2018.0,11.0,29.0,0.50293297
4.0,0.0,1.0,2018.0,11.0,29.0,0.50293297
4.0,0.0,1.0,2018.0,11.0,29.0,0.50293297
4.0,1.2616419,1.0,2018.0,11.0,29.0,1.7645748
4.0,29.894707,1.0,2018.0,11.0,29.0,31.65928
4.0,73.33956,1.0,2018.0,11.0,29.0,104.99884
4.0,114.74338,1.0,2018.0,11.0,29.0,219.74222
4.0,137.8015,1.0,2018.0,11.0,29.0,357.5437
4.0,122.28235,1.0,2018.0,11.0,29.0,479.82605
4.0,90.88004,1.0,2018.0,11.0,29.0,570.7061
4.0,82.32465,1.0,2018.0,11.0,29.0,653.03076
4.0,80.24496,1.0,2018.0,11.0,29.0,733.2757
4.0,50.555695,1.0,2018.0,11.0,29.0,783.8314
4.0,40.71065,1.0,2018.0,11.0,29.0,824.54205
4.0,38.61133,1.0,2018.0,11.0,29.0,863.1534
4.0,35.129147,1.0,2018.0,11.0,29.0,898.28253
4.0,17.237942,1.0,2018.0,11.0,29.0,915.5205
4.0,12.086584,1.0,2018.0,11.0,29.0,927.60706
4.0,5.788313,1.0,2018.0,11.0,29.0,933.3954
4.0,2.4725578,1.0,2018.0,11.0,29.0,935.8679
4.0,0.0,1.0,2018.0,11.0,29.0,935.8679
4.0,4.9992185,1.0,2018.0,11.0,29.0,940.8671
5.0,0.09678177,1.0,2018.0,11.0,30.0,0.09678177
5.0,0.0,1.0,2018.0,11.0,30.0,0.09678177
5.0,0.0,1.0,2018.0,11.0,30.0,0.09678177
5.0,0.0,1.0,2018.0,11.0,30.0,0.09678177
5.0,0.0,1.0,2018.0,11.0,30.0,0.09678177
5.0,0.52102566,1.0,2018.0,11.0,30.0,0.61780745
5.0,24.502645,1.0,2018.0,11.0,30.0,25.120453
5.0,93.914635,1.0,2018.0,11.0,30.0,119.03509
5.0,149.04276,1.0,2018.0,11.0,30.0,268.07785
5.0,170.58327,1.0,2018.0,11.0,30.0,438.66113
5.0,134.79875,1.0,2018.0,11.0,30.0,573.45984
5.0,91.302574,1.0,2018.0,11.0,30.0,664.76245
5.0,68.18104,1.0,2018.0,11.0,30.0,732.9435
5.0,75.13738,1.0,2018.0,11.0,30.0,808.0809
5.0,68.18326,1.0,2018.0,11.0,30.0,876.2641
5.0,49.195156,1.0,2018.0,11.0,30.0,925.4593
5.0,32.08111,1.0,2018.0,11.0,30.0,957.5404
5.0,15.475919,1.0,2018.0,11.0,30.0,973.0163
5.0,19.272406,1.0,2018.0,11.0,30.0,992.2887
5.0,12.492198,1.0,2018.0,11.0,30.0,1004.7809
5.0,0.48588893,1.0,2018.0,11.0,30.0,1005.2668
5.0,1.306629,1.0,2018.0,11.0,30.0,1006.5734
5.0,4.2860007,1.0,2018.0,11.0,30.0,1010.85944
5.0,3.5649831,1.0,2018.0,11.0,30.0,1014.42444
6.0,4.2769833,0.0,2018.0,12.0,1.0,4.2769833
6.0,3.5649831,0.0,2018.0,12.0,1.0,7.8419666
6.0,0.3644205,0.0,2018.0,12.0,1.0,8.206387
6.0,0.0,0.0,2018.0,12.0,1.0,8.206387
6.0,0.3827261,0.0,2018.0,12.0,1.0,8.589113
6.0,1.3577656,0.0,2018.0,12.0,1.0,9.946878
6.0,7.350743,0.0,2018.0,12.0,1.0,17.29762
6.0,6.912815,0.0,2018.0,12.0,1.0,24.210436
6.0,6.461278,0.0,2018.0,12.0,1.0,30.671715
6.0,3.994672,0.0,2018.0,12.0,1.0,34.666386
6.0,8.984804,0.0,2018.0,12.0,1.0,43.65119
6.0,17.535915,0.0,2018.0,12.0,1.0,61.187107
6.0,15.442108,0.0,2018.0,12.0,1.0,76.62921
6.0,9.396804,0.0,2018.0,12.0,1.0,86.02602
6.0,13.558368,0.0,2018.0,12.0,1.0,99.58439
6.0,7.344789,0.0,2018.0,12.0,1.0,106.92918
6.0,14.318602,0.0,2018.0,12.0,1.0,121.24778
6.0,18.942553,0.0,2018.0,12.0,1.0,140.19034
6.0,20.082962,0.0,2018.0,12.0,1.0,160.27328
6.0,13.1094885,0.0,2018.0,12.0,1.0,173.38278
6.0,5.951609,0.0,2018.0,12.0,1.0,179.3344
6.0,0.11946521,0.0,2018.0,12.0,1.0,179.45386
6.0,6.0573916,0.0,2018.0,12.0,1.0,185.51125
6.0,2.9348114,0.0,2018.0,12.0,1.0,188.44606
7.0,3.6070867,0.0,2018.0,12.0,2.0,3.6070867
7.0,3.6070867,0.0,2018.0,12.0,2.0,7.2141733
7.0,3.6070867,0.0,2018.0,12.0,2.0,10.82126
7.0,2.6813037,0.0,2018.0,12.0,2.0,13.502563
7.0,0.09515997,0.0,2018.0,12.0,2.0,13.597724
7.0,0.09515997,0.0,2018.0,12.0,2.0,13.6928835
7.0,0.09515997,0.0,2018.0,12.0,2.0,13.788044
7.0,1.7620629,0.0,2018.0,12.0,2.0,15.550106
7.0,0.67512256,0.0,2018.0,12.0,2.0,16.22523
7.0,7.1283026,0.0,2018.0,12.0,2.0,23.35353
7.0,13.08205,0.0,2018.0,12.0,2.0,36.43558
7.0,7.4560347,0.0,2018.0,12.0,2.0,43.891617
7.0,15.425719,0.0,2018.0,12.0,2.0,59.317337
7.0,12.420004,0.0,2018.0,12.0,2.0,71.73734
7.0,14.666363,0.0,2018.0,12.0,2.0,86.4037
7.0,12.812926,0.0,2018.0,12.0,2.0,99.21663
7.0,5.223704,0.0,2018.0,12.0,2.0,104.44033
7.0,0.57431096,0.0,2018.0,12.0,2.0,105.01464
7.0,0.290689,0.0,2018.0,12.0,2.0,105.305336
7.0,5.5189104,0.0,2018.0,12.0,2.0,110.82424
7.0,10.428969,0.0,2018.0,12.0,2.0,121.25321
7.0,13.950322,0.0,2018.0,12.0,2.0,135.20354
7.0,7.1573453,0.0,2018.0,12.0,2.0,142.36089
7.0,6.314646,0.0,2018.0,12.0,2.0,148.67552
1.0,0.7788063,1.0,2018.0,12.0,3.0,0.7788063
1.0,0.0,1.0,2018.0,12.0,3.0,0.7788063
1.0,0.0,1.0,2018.0,12.0,3.0,0.7788063
1.0,0.0,1.0,2018.0,12.0,3.0,0.7788063
1.0,0.0,1.0,2018.0,12.0,3.0,0.7788063
1.0,1.9523712,1.0,2018.0,12.0,3.0,2.7311776
1.0,27.19338,1.0,2018.0,12.0,3.0,29.924559
1.0,81.85219,1.0,2018.0,12.0,3.0,111.77675
1.0,127.63569,1.0,2018.0,12.0,3.0,239.41245
1.0,140.18512,1.0,2018.0,12.0,3.0,379.59756
1.0,131.37024,1.0,2018.0,12.0,3.0,510.9678
1.0,82.34962,1.0,2018.0,12.0,3.0,593.31744
1.0,50.048367,1.0,2018.0,12.0,3.0,643.3658
1.0,42.621033,1.0,2018.0,12.0,3.0,685.9868
1.0,34.951454,1.0,2018.0,12.0,3.0,720.9383
1.0,34.011784,1.0,2018.0,12.0,3.0,754.9501
1.0,39.464798,1.0,2018.0,12.0,3.0,794.41486
1.0,33.209915,1.0,2018.0,12.0,3.0,827.62476
1.0,23.435463,1.0,2018.0,12.0,3.0,851.06024
1.0,19.857838,1.0,2018.0,12.0,3.0,870.9181
1.0,19.605629,1.0,2018.0,12.0,3.0,890.5237
1.0,10.186179,1.0,2018.0,12.0,3.0,900.7099
1.0,6.68632,1.0,2018.0,12.0,3.0,907.3962
1.0,6.605032,1.0,2018.0,12.0,3.0,914.0012
2.0,3.5545905,1.0,2018.0,12.0,4.0,3.5545905
2.0,3.32302,1.0,2018.0,12.0,4.0,6.87761
2.0,0.0,1.0,2018.0,12.0,4.0,6.87761
2.0,0.0,1.0,2018.0,12.0,4.0,6.87761
2.0,0.0,1.0,2018.0,12.0,4.0,6.87761
2.0,1.9509094,1.0,2018.0,12.0,4.0,8.82852
2.0,23.826628,1.0,2018.0,12.0,4.0,32.655148
2.0,76.76851,1.0,2018.0,12.0,4.0,109.42366
2.0,121.45721,1.0,2018.0,12.0,4.0,230.88086
2.0,144.7355,1.0,2018.0,12.0,4.0,375.61636
2.0,121.4723,1.0,2018.0,12.0,4.0,497.08865
2.0,73.93846,1.0,2018.0,12.0,4.0,571.0271
2.0,62.392654,1.0,2018.0,12.0,4.0,633.4198
2.0,58.69725,1.0,2018.0,12.0,4.0,692.117
2.0,50.95344,1.0,2018.0,12.0,4.0,743.0705
2.0,42.584248,1.0,2018.0,12.0,4.0,785.6547
2.0,36.876446,1.0,2018.0,12.0,4.0,822.5312
2.0,26.891495,1.0,2018.0,12.0,4.0,849.42267
2.0,11.668406,1.0,2018.0,12.0,4.0,861.09106
2.0,18.51292,1.0,2018.0,12.0,4.0,879.604
2.0,18.321123,1.0,2018.0,12.0,4.0,897.9251
2.0,9.54399,1.0,2018.0,12.0,4.0,907.4691
2.0,3.1675844,1.0,2018.0,12.0,4.0,910.63666
2.0,3.1675844,1.0,2018.0,12.0,4.0,913.80426
3.0,3.1675844,1.0,2018.0,12.0,5.0,3.1675844
3.0,1.1077746,1.0,2018.0,12.0,5.0,4.275359
3.0,0.0,1.0,2018.0,12.0,5.0,4.275359
3.0,0.0,1.0,2018.0,12.0,5.0,4.275359
3.0,0.0,1.0,2018.0,12.0,5.0,4.275359
3.0,0.71253896,1.0,2018.0,12.0,5.0,4.987898
3.0,23.994602,1.0,2018.0,12.0,5.0,28.9825
3.0,89.27026,1.0,2018.0,12.0,5.0,118.25276
3.0,130.60107,1.0,2018.0,12.0,5.0,248.85384
3.0,148.16806,1.0,2018.0,12.0,5.0,397.0219
3.0,124.86188,1.0,2018.0,12.0,5.0,521.8838
3.0,84.00813,1.0,2018.0,12.0,5.0,605.8919
3.0,84.202934,1.0,2018.0,12.0,5.0,690.09485
3.0,77.0343,1.0,2018.0,12.0,5.0,767.12915
3.0,63.866325,1.0,2018.0,12.0,5.0,830.9955
3.0,48.105022,1.0,2018.0,12.0,5.0,879.10046
3.0,47.927322,1.0,2018.0,12.0,5.0,927.02783
3.0,30.271997,1.0,2018.0,12.0,5.0,957.2998
